revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
3823.0,3.0,0.66,615.0,10000.0,3367.970876418882
2404.0,1.0,0.69,679.4,516.31,9155.90013439457
1660.0,5.0,0.52,799.0,10000.0,15279.232173570374
2987.0,5.0,0.16,576.0,5000.0,3426.8492967480315
2747.0,3.0,0.27,777.0,5000.0,500.0
1986.0,3.0,0.89,494.6,1282.77,7882.959505706342
2711.0,4.0,0.5,609.2,10000.0,30709.96531664265
3447.0,3.0,0.92,654.0,10000.0,500.0
2094.0,5.0,0.0,658.0,5000.0,10948.885245464136
3519.0,3.0,0.74,451.0,5000.0,500.0
1336.0,3.0,0.4,567.4,1542.15,500.0
3997.0,5.0,0.41,619.2,10000.0,22231.97321248849
1806.0,3.0,0.54,425.0,5000.0,2128.8012275159435
1796.0,3.0,0.57,583.0,5000.0,11060.72741605227
1545.0,1.0,0.8,716.0,775.08,500.0
2942.0,0.0,0.56,560.0,5000.0,500.0
2481.0,3.0,0.75,337.0,5000.0,28980.833570178074
2328.0,3.0,0.49,652.0,866.51,4367.3149191903085
1925.0,3.0,0.0,845.0,10000.0,21946.86879505956
3699.0,5.0,0.57,495.6,661.31,4247.479089404679
500.0,0.0,0.51,701.0,10000.0,30551.98802808907
2266.0,3.0,0.48,389.0,5000.0,12869.202257204117
2936.0,3.0,0.75,579.8,921.41,5706.7825506143645
3795.0,3.0,0.91,617.0,10000.0,500.0
3114.0,3.0,0.88,693.0,938.51,39894.86850509702
2285.0,3.0,0.07,574.0,894.46,11388.545484987935
2323.0,5.0,0.64,642.4,561.96,23066.28845141842
4358.0,3.0,0.16,583.6,10000.0,15536.842254718356
3683.0,3.0,0.07,529.6,5000.0,500.0
3210.0,3.0,0.36,545.4,10000.0,5440.861480054975
1422.0,1.0,0.92,561.0,1209.91,500.0
2419.0,3.0,0.74,610.8,5000.0,37750.6758208805
1452.0,3.0,0.12,552.0,10000.0,12536.527425331671
898.0,3.0,0.31,575.0,990.25,500.0
3357.0,1.0,0.91,514.0,474.99,18244.265756080065
2467.0,3.0,0.93,530.0,5000.0,16185.064244023328
1720.0,3.0,0.92,470.2,5000.0,500.0
500.0,3.0,0.04,595.4,886.96,500.0
1369.0,2.0,0.02,660.0,5000.0,4980.213631587762
3499.0,1.0,0.41,421.0,10000.0,2621.991170390659
3588.0,3.0,0.54,335.0,10000.0,21165.89664278441
2287.0,2.0,0.01,647.0,5000.0,14917.002154526905
2726.0,4.0,1.0,546.2,5000.0,12007.005961914414
2572.0,4.0,0.12,571.6,10000.0,500.0
4591.0,3.0,0.65,538.0,403.35,23335.49676636848
4102.0,3.0,0.93,623.8,594.35,3155.376642858685
5593.0,3.0,0.06,655.0,1307.92,34928.545790518874
608.0,3.0,0.88,641.8,10000.0,500.0
3178.0,3.0,0.13,379.0,5000.0,2203.0337080929994
1414.0,3.0,0.23,454.6,727.09,500.0
3046.0,1.0,0.63,575.0,10000.0,500.0
3185.0,5.0,0.27,617.4,5000.0,27523.765043023657
4034.0,5.0,0.25,542.4,5000.0,2631.080774396934
2070.0,5.0,0.51,803.0,5000.0,11058.632095273046
3900.0,3.0,0.76,455.0,5000.0,500.0
3223.0,0.0,0.66,751.0,10000.0,19516.454511962416
2368.0,4.0,0.37,352.0,5000.0,500.0
3478.0,3.0,0.51,583.0,5000.0,39894.86850509702
1995.0,3.0,0.67,591.6,10000.0,9126.85993975264
2733.0,3.0,0.21,718.6,854.34,25199.631004534003
3487.0,3.0,0.15,713.0,1419.12,9800.225042050182
3843.0,3.0,0.11,529.0,5000.0,28080.90904383448
1686.0,0.0,0.56,486.0,1213.08,500.0
656.0,2.0,0.23,713.0,10000.0,14910.42674736496
2598.0,1.0,0.04,469.8,971.86,1897.745189060438
2072.0,3.0,0.03,502.8,5000.0,500.0
1973.0,2.0,0.53,766.0,10000.0,16815.322371461785
683.0,3.0,0.79,510.0,10000.0,6891.624514494192
3103.0,2.0,0.95,611.4,5000.0,38277.86419615981
1227.0,3.0,0.25,524.0,1175.14,500.0
2351.0,3.0,0.01,709.0,5000.0,500.0
500.0,3.0,0.15,417.0,10000.0,3199.310907608612
4015.0,3.0,0.22,655.0,5000.0,22486.123986927105
3784.0,3.0,0.5,604.4,580.45,500.0
2855.0,1.0,0.39,548.0,5000.0,500.0
3148.0,1.0,0.39,754.0,10000.0,19354.689040026744
1962.0,5.0,0.12,548.4,10000.0,33448.00488309777
3992.0,5.0,0.06,529.6,5000.0,16257.947402038808
1273.0,3.0,0.56,566.0,5000.0,16669.916243296364
3645.0,5.0,0.97,632.2,10000.0,3212.0712674130014
3854.0,3.0,0.01,604.0,5000.0,29941.452177603147
2549.0,4.0,0.19,561.6,10000.0,19270.696548097803
3761.0,3.0,0.08,740.0,5000.0,5867.287044229895
2272.0,3.0,0.76,540.0,5000.0,4071.252166028845
3229.0,3.0,0.36,599.6,1186.7,500.0
3160.0,2.0,0.74,722.0,5000.0,8655.723626350307
592.0,5.0,0.73,374.0,5000.0,500.0
2219.0,5.0,0.79,656.0,5000.0,6917.19408936927
886.0,3.0,0.8,305.0,5000.0,500.0
1988.0,3.0,0.43,573.0,5000.0,10733.681672929755
3600.0,1.0,0.83,531.0,10000.0,16236.95900661788
3819.0,1.0,0.18,510.8,756.37,32060.90344736834
3962.0,0.0,0.78,649.4,10000.0,21275.117252567423
2985.0,2.0,0.65,634.8,916.49,18833.236518612
4682.0,3.0,0.85,846.0,762.46,28162.577196715654
2701.0,3.0,0.7,513.0,10000.0,500.0
3075.0,3.0,0.03,837.0,966.33,3674.596637735833
4199.0,3.0,0.76,656.0,946.17,39894.86850509702
1067.0,4.0,0.96,588.8,5000.0,500.0
2031.0,1.0,0.21,525.0,5000.0,500.0
3117.0,3.0,0.68,432.0,5000.0,6603.535706612271
3657.0,0.0,0.48,721.0,5000.0,500.0
2019.0,0.0,1.0,763.0,5000.0,4652.518842300937
4081.0,3.0,0.66,459.4,10000.0,500.0
3307.0,1.0,0.99,516.8,10000.0,5298.906752642442
5718.0,3.0,0.67,823.0,5000.0,500.0
580.0,3.0,0.2,496.2,10000.0,500.0
500.0,5.0,0.89,430.0,705.82,9475.221095705489
2321.0,3.0,0.45,794.0,5000.0,500.0
3090.0,2.0,0.14,508.0,10000.0,25318.321346095523
1644.0,4.0,0.41,579.0,610.58,500.0
3861.0,1.0,0.51,518.2,5000.0,11085.79416369356
1920.0,3.0,0.01,540.8,837.5,500.0
2373.0,3.0,0.92,606.0,990.93,500.0
2329.0,3.0,0.54,402.0,744.83,10348.025824657658
1201.0,4.0,0.48,545.8,5000.0,14451.314157669694
1739.0,3.0,0.1,333.0,5000.0,500.0
3196.0,0.0,0.51,563.0,10000.0,500.0
2940.0,4.0,0.76,744.0,10000.0,28058.797577534933
3852.0,3.0,0.73,563.0,10000.0,500.0
2454.0,0.0,0.97,721.0,5000.0,500.0
2824.0,1.0,0.34,665.2,5000.0,3542.798050055929
1709.0,3.0,0.08,822.0,5000.0,500.0
2262.0,1.0,0.8,585.2,5000.0,500.0
2672.0,0.0,0.37,465.0,5000.0,6092.632886191398
517.0,3.0,0.06,635.2,5000.0,500.0
1506.0,5.0,0.83,457.8,10000.0,500.0
2345.0,3.0,0.04,768.0,5000.0,500.0
4002.0,3.0,0.61,613.6,5000.0,3867.6054529594185
2356.0,3.0,0.52,630.0,5000.0,4574.687759409776
3803.0,3.0,0.81,533.6,623.04,5447.512822257256
1803.0,5.0,0.19,575.6,5000.0,6632.956761864
4391.0,3.0,0.7,538.0,702.74,17139.720893178834
2793.0,3.0,0.34,656.8,5000.0,500.0
1596.0,3.0,0.69,343.0,5000.0,870.584991213883
3394.0,3.0,0.26,501.0,5000.0,28049.25108127501
1930.0,3.0,0.17,654.6,5000.0,20374.39103270054
3762.0,3.0,0.32,523.6,5000.0,14793.912515869875
2260.0,1.0,0.28,629.0,5000.0,500.0
2681.0,3.0,0.73,530.6,10000.0,20519.04609579224
1705.0,3.0,0.16,693.0,5000.0,500.0
839.0,3.0,0.52,664.0,5000.0,15165.16635192171
2357.0,3.0,0.63,603.4,5000.0,500.0
2496.0,3.0,0.71,355.0,10000.0,500.0
2075.0,2.0,0.77,765.0,5000.0,500.0
1163.0,2.0,0.29,493.2,5000.0,500.0
4140.0,0.0,0.1,604.2,424.19,11417.12690625142
1817.0,2.0,0.56,529.0,5000.0,500.0
3691.0,3.0,0.75,627.6,10000.0,17172.086171351795
3750.0,4.0,0.26,307.0,5000.0,500.0
2541.0,4.0,0.85,521.6,5000.0,13760.457854977982
3344.0,3.0,0.38,431.0,10000.0,12483.472051435909
2209.0,1.0,0.34,717.0,845.42,3810.979568097087
2242.0,0.0,0.95,327.0,5000.0,14911.12920217478
828.0,3.0,0.23,482.0,5000.0,500.0
1844.0,3.0,0.62,730.0,10000.0,2684.225223403396
3257.0,3.0,0.24,608.8,5000.0,500.0
4254.0,4.0,0.26,496.6,721.1,33124.20584400077
3328.0,3.0,0.94,537.0,5000.0,500.0
1136.0,3.0,0.29,524.0,10000.0,500.0
1288.0,3.0,0.87,657.0,5000.0,2338.112333817608
2975.0,3.0,0.89,555.4,5000.0,500.0
2741.0,0.0,0.49,634.6,10000.0,500.0
2370.0,1.0,0.35,621.4,992.31,13022.596394805232
1802.0,1.0,0.43,663.2,1061.58,500.0
3092.0,3.0,0.69,569.8,5000.0,30315.55775728683
2444.0,3.0,0.15,510.0,760.28,500.0
2803.0,0.0,0.87,377.0,5000.0,26211.07905727228
500.0,3.0,0.51,731.0,5000.0,10068.664617903576
3614.0,5.0,0.65,701.6,5000.0,8715.565851233325
3570.0,3.0,0.51,592.8,794.97,500.0
3593.0,1.0,0.07,599.0,10000.0,500.0
2276.0,3.0,0.51,554.6,568.2,500.0
4441.0,3.0,0.75,649.2,10000.0,39496.12476379096
1512.0,3.0,0.84,523.8,10000.0,13154.028751388316
1924.0,3.0,0.83,601.0,5000.0,500.0
3338.0,3.0,0.21,559.2,5000.0,7561.916873700494
2241.0,2.0,0.4,582.0,5000.0,14843.576487645369
4452.0,4.0,0.89,528.0,982.84,38910.598349831525
1330.0,3.0,0.58,538.0,10000.0,500.0
3823.0,3.0,0.49,578.8,5000.0,500.0
1797.0,2.0,0.66,846.0,10000.0,500.0
621.0,3.0,0.12,629.0,867.73,500.0
4844.0,5.0,0.38,594.6,5000.0,18176.534342321604
2815.0,0.0,0.59,685.0,10000.0,18651.153683592755
2713.0,3.0,0.56,363.0,10000.0,500.0
2119.0,3.0,0.21,699.0,10000.0,21910.2315069594
1694.0,3.0,0.37,470.8,10000.0,2117.9855197419047
3691.0,3.0,0.45,751.0,5000.0,500.0
3718.0,1.0,0.24,462.2,5000.0,500.0
2487.0,0.0,0.32,351.0,5000.0,500.0
1359.0,2.0,0.63,617.0,5000.0,12947.553249587192
2749.0,1.0,0.94,469.0,5000.0,15837.393391736972
2394.0,0.0,0.98,554.8,5000.0,4187.396917176197
2844.0,0.0,0.41,590.0,10000.0,18188.86628877288
5674.0,5.0,0.75,549.0,369.68,11207.282072509854
2844.0,5.0,0.29,831.0,5000.0,28689.316266451555
2402.0,3.0,0.19,665.0,5000.0,8363.244853996668
1415.0,3.0,0.82,454.6,806.23,500.0
956.0,3.0,0.85,464.0,5000.0,500.0
2044.0,3.0,0.26,727.0,5000.0,3930.95538512039
3031.0,2.0,0.73,318.0,807.79,18605.49101348684
2837.0,1.0,0.39,320.0,5000.0,33225.55425269809
2709.0,1.0,0.78,452.4,5000.0,500.0
4662.0,2.0,0.39,558.0,5000.0,13924.517413636251
1355.0,3.0,0.03,799.0,10000.0,500.0
3716.0,5.0,0.28,462.2,5000.0,500.0
2578.0,2.0,0.78,588.6,10000.0,16015.274867464464
2427.0,5.0,0.13,567.0,10000.0,8401.260657053163
3495.0,0.0,0.58,497.2,5000.0,7599.672720166204
1449.0,3.0,0.53,821.0,10000.0,500.0
2348.0,3.0,0.18,487.0,5000.0,21113.27636768589
500.0,3.0,0.02,529.0,5000.0,500.0
884.0,3.0,0.29,364.0,5000.0,14376.438833682334
3059.0,4.0,0.77,623.2,5000.0,7217.977715068121
3675.0,2.0,0.7,735.0,5000.0,27701.996539834145
5271.0,2.0,0.7,419.6,5000.0,26040.812091448945
2847.0,1.0,0.76,840.0,5000.0,33544.04291451291
2848.0,0.0,0.7,379.0,10000.0,500.0
2761.0,3.0,0.27,827.0,5000.0,13328.93030342058
1686.0,3.0,0.06,449.6,5000.0,500.0
3102.0,3.0,0.05,467.0,937.81,27803.160032930435
3664.0,3.0,0.13,747.0,941.82,23873.926816609688
3789.0,3.0,0.04,587.0,10000.0,17481.583898228793
2906.0,5.0,0.18,790.0,10000.0,500.0
3124.0,3.0,0.36,414.0,10000.0,500.0
500.0,3.0,0.79,720.0,5000.0,500.0
1089.0,3.0,0.15,606.6,5000.0,500.0
1120.0,3.0,0.73,547.8,1216.82,500.0
1231.0,3.0,0.69,542.2,5000.0,1396.4445400010422
3384.0,3.0,0.81,755.0,5000.0,500.0
818.0,3.0,0.49,576.0,700.32,500.0
2678.0,3.0,0.6,549.8,5000.0,24660.31707304339
1176.0,3.0,0.36,621.0,5000.0,11245.155769496318
2180.0,3.0,0.61,401.0,5000.0,500.0
2574.0,4.0,0.22,578.6,5000.0,500.0
1257.0,3.0,0.06,454.0,5000.0,500.0
2564.0,3.0,0.1,644.0,10000.0,14017.726998290773
1650.0,4.0,0.4,471.0,5000.0,500.0
2145.0,3.0,0.44,485.2,664.73,13945.194511369737
2261.0,3.0,0.16,803.0,5000.0,15328.642457723092
1892.0,2.0,0.37,498.8,5000.0,500.0
2245.0,3.0,0.53,446.0,5000.0,26644.62662003397
2261.0,2.0,0.68,585.2,5000.0,500.0
3813.0,5.0,0.62,757.0,5000.0,21959.75646115156
3591.0,3.0,0.81,604.0,10000.0,500.0
3268.0,3.0,0.83,839.0,1163.64,17482.144858514723
1307.0,5.0,0.39,557.4,10000.0,500.0
3341.0,3.0,0.98,671.8,5000.0,17169.206502443045
1972.0,3.0,0.77,563.2,105.46,13583.658938494276
2778.0,4.0,0.48,526.0,5000.0,500.0
4030.0,3.0,0.17,567.4,5000.0,10816.56791802729
500.0,3.0,0.32,613.0,594.59,6728.080258564397
500.0,3.0,0.78,597.0,5000.0,500.0
2726.0,3.0,0.2,566.6,5000.0,500.0
2172.0,3.0,0.88,677.0,5000.0,500.0
4467.0,1.0,0.53,438.4,5000.0,7133.766701514752
2085.0,3.0,0.33,457.8,1129.02,500.0
2426.0,3.0,0.55,432.0,5000.0,500.0
556.0,3.0,0.91,546.6,5000.0,26210.28196680767
2428.0,5.0,0.56,552.0,5000.0,500.0
3043.0,3.0,0.36,746.0,5000.0,500.0
4017.0,3.0,0.69,700.8,812.69,36262.30754366217
2410.0,5.0,0.81,464.0,5000.0,500.0
1023.0,1.0,0.57,371.0,10000.0,2773.3540447095083
1809.0,3.0,0.3,583.0,5000.0,1814.4845627822767
2912.0,3.0,0.92,428.0,10000.0,8801.156802206959
2567.0,3.0,0.86,532.6,293.18,500.0
3960.0,3.0,0.92,627.0,1134.93,500.0
2074.0,3.0,0.98,452.0,10000.0,500.0
3048.0,3.0,0.8,302.0,10000.0,500.0
709.0,3.0,0.66,559.2,10000.0,500.0
2103.0,3.0,0.51,407.0,1021.36,39894.86850509702
1595.0,3.0,0.87,642.0,5000.0,500.0
3517.0,3.0,0.17,832.0,5000.0,17967.36245444661
2616.0,3.0,0.41,564.6,1063.8,500.0
2325.0,5.0,0.63,363.0,5000.0,500.0
3792.0,3.0,0.85,620.0,5000.0,37932.5187732267
3431.0,4.0,0.42,479.0,10000.0,14896.95240509809
764.0,3.0,0.66,460.0,944.68,500.0
2381.0,2.0,0.32,661.2,286.57,9354.662792984136
4171.0,1.0,0.81,527.0,763.54,11981.501728088751
1893.0,4.0,0.38,441.0,712.5,500.0
1619.0,4.0,0.88,644.0,5000.0,500.0
3164.0,0.0,0.3,496.4,1106.38,500.0
2760.0,1.0,0.97,494.2,10000.0,500.0
4149.0,3.0,0.65,574.4,5000.0,11748.4133547253
3723.0,3.0,0.52,743.8,5000.0,39894.86850509702
3044.0,3.0,0.92,520.0,5000.0,32443.714397486903
1251.0,3.0,0.18,426.2,5000.0,500.0
2140.0,1.0,0.45,502.2,10000.0,500.0
1882.0,0.0,0.4,495.6,745.25,500.0
500.0,3.0,0.65,748.0,852.65,2809.0685120321923
2796.0,3.0,0.01,348.0,5000.0,500.0
635.0,1.0,0.9,535.6,10000.0,500.0
3831.0,0.0,0.49,465.2,5000.0,23826.98224378421
3272.0,3.0,0.98,748.0,5000.0,19025.22461592241
2399.0,3.0,0.18,543.0,10000.0,500.0
3209.0,4.0,0.62,555.2,5000.0,25574.64059687515
3238.0,1.0,0.21,569.0,5000.0,500.0
2899.0,3.0,0.01,585.0,978.31,1268.389955896836
2187.0,5.0,0.1,460.6,5000.0,500.0
1568.0,4.0,0.57,424.0,10000.0,8797.814558404281
3754.0,3.0,0.26,514.0,5000.0,29095.752983725444
2248.0,4.0,0.7,524.0,5000.0,16610.4324116248
2781.0,2.0,0.58,331.0,5000.0,4704.261460615925
2975.0,1.0,0.51,304.0,5000.0,500.0
3136.0,3.0,0.26,300.0,5000.0,500.0
2514.0,5.0,0.46,596.2,5000.0,13640.878971877895
2597.0,3.0,0.48,449.0,10000.0,500.0
2766.0,3.0,0.88,579.6,5000.0,500.0
500.0,3.0,0.59,541.0,10000.0,5924.700798656062
2724.0,2.0,0.7,656.4,5000.0,21967.150155209965
3138.0,2.0,0.5,740.4,5000.0,14879.1342048782
2547.0,2.0,0.22,472.4,5000.0,500.0
2039.0,2.0,0.09,322.0,5000.0,17024.842765783367
1644.0,3.0,0.38,571.0,5000.0,500.0
3419.0,2.0,0.13,647.2,5000.0,500.0
4317.0,1.0,0.96,543.8,10000.0,16839.884072781115
1918.0,3.0,0.09,528.8,5000.0,500.0
2256.0,0.0,0.16,499.0,5000.0,23986.0348910977
4077.0,3.0,0.9,470.0,5000.0,500.0
1931.0,5.0,0.51,672.0,10000.0,14389.818518246744
2774.0,2.0,0.98,548.6,948.98,27985.11169137675
3530.0,2.0,0.13,575.0,418.27,18186.594474232497
2171.0,5.0,0.0,563.6,963.76,500.0
1363.0,1.0,0.41,505.8,10000.0,500.0
1044.0,3.0,0.93,601.4,974.52,21284.41186446679
1968.0,3.0,0.73,451.0,1161.12,18314.558225299203
1341.0,3.0,0.61,680.6,10000.0,500.0
5636.0,2.0,0.97,500.0,5000.0,20723.63651460875
3217.0,3.0,0.9,461.2,843.72,2136.491269835813
1652.0,3.0,0.39,541.6,257.05,9905.518803305958
3609.0,3.0,0.18,638.4,10000.0,24842.93723271435
2577.0,3.0,0.94,643.2,780.98,7082.085233460393
3056.0,3.0,0.55,375.0,1134.82,500.0
1289.0,3.0,0.26,600.8,1054.52,2828.1531439647933
500.0,3.0,0.15,537.0,5000.0,500.0
4860.0,3.0,0.73,304.0,5000.0,26318.74464440682
3790.0,3.0,0.32,540.4,5000.0,500.0
2363.0,3.0,0.53,566.0,10000.0,7997.517283682837
2703.0,3.0,0.13,507.6,1187.01,500.0
2362.0,3.0,0.34,494.4,10000.0,500.0
2190.0,3.0,0.39,464.2,583.17,500.0
1982.0,5.0,0.86,430.0,600.49,10170.616147502187
1742.0,3.0,0.66,837.0,10000.0,8427.0775812741
2175.0,3.0,0.56,448.0,10000.0,500.0
5479.0,4.0,0.51,499.6,5000.0,25859.438482166493
2094.0,3.0,0.69,606.6,5000.0,4041.9790981280544
1200.0,3.0,0.53,391.0,5000.0,500.0
3354.0,3.0,0.5,586.8,62.85,500.0
4285.0,3.0,0.84,369.0,10000.0,8569.79706185768
946.0,4.0,0.96,823.0,10000.0,12013.169289164312
1991.0,3.0,0.2,776.0,5000.0,500.0
3179.0,3.0,0.55,788.0,5000.0,21320.005187687253
2086.0,3.0,0.49,628.6,5000.0,12549.624855379849
1723.0,3.0,0.61,451.0,5000.0,500.0
3563.0,3.0,0.16,401.0,5000.0,7446.136336127524
4342.0,1.0,0.57,604.0,5000.0,24406.518674604034
2291.0,1.0,0.9,470.0,5000.0,17931.114911344644
1836.0,3.0,0.33,663.0,971.9,929.2302867003194
2218.0,3.0,0.03,709.0,994.86,24221.03734614199
3376.0,3.0,0.95,567.4,1170.03,500.0
2800.0,4.0,0.16,556.4,10000.0,500.0
930.0,3.0,0.49,829.0,5000.0,500.0
2505.0,1.0,0.75,584.0,639.08,37808.59949109747
2251.0,1.0,0.62,424.4,5000.0,500.0
2368.0,3.0,0.59,736.0,784.92,500.0
1265.0,0.0,0.43,419.0,5000.0,500.0
637.0,3.0,0.71,302.0,5000.0,500.0
3243.0,2.0,0.35,479.0,5000.0,4574.9685984036605
879.0,3.0,0.79,307.0,5000.0,500.0
500.0,0.0,0.28,389.0,329.63,500.0
2174.0,3.0,0.39,301.0,569.22,500.0
1512.0,3.0,0.11,521.0,5000.0,15877.582829401588
2601.0,3.0,0.91,589.0,10000.0,500.0
2318.0,3.0,0.53,709.0,1388.32,16160.54515451806
4240.0,3.0,0.75,573.6,5000.0,15858.950343169943
2065.0,3.0,0.93,756.0,5000.0,500.0
1418.0,3.0,0.2,521.0,216.04,18211.888124076293
1414.0,3.0,0.17,701.0,752.85,1130.1526665976949
2353.0,5.0,0.09,561.8,10000.0,500.0
500.0,0.0,0.51,601.0,896.67,500.0
1143.0,0.0,0.86,789.0,5000.0,500.0
1039.0,4.0,0.92,469.8,5000.0,500.0
500.0,3.0,0.17,623.2,5000.0,17636.862081617895
2166.0,3.0,0.21,555.0,10000.0,500.0
4056.0,3.0,0.78,411.0,10000.0,500.0
3076.0,2.0,0.39,489.0,5000.0,500.0
1159.0,3.0,0.46,695.0,1378.19,500.0
3102.0,0.0,0.68,600.6,5000.0,29204.933829218364
1202.0,3.0,0.99,554.6,5000.0,500.0
500.0,0.0,0.57,779.0,695.15,15082.961701237107
2650.0,3.0,0.11,548.6,10000.0,13641.630437961529
2929.0,4.0,0.56,810.0,10000.0,3506.0932597510114
4467.0,3.0,0.13,800.0,529.51,500.0
1361.0,3.0,0.47,579.0,10000.0,18748.64342476132
4823.0,1.0,0.37,709.0,5000.0,500.0
4185.0,1.0,0.33,477.8,10000.0,13072.723191942408
2794.0,3.0,0.65,709.0,766.87,500.0
2461.0,3.0,0.65,491.0,1021.36,500.0
2295.0,1.0,0.19,369.0,847.25,20467.71908854508
2024.0,3.0,0.9,497.0,5000.0,18492.062001420378
2264.0,3.0,0.56,634.0,5000.0,500.0
2303.0,2.0,0.49,606.4,10000.0,9265.928791144574
2975.0,3.0,0.07,555.4,1209.67,500.0
3543.0,3.0,0.46,684.0,10000.0,38530.469576731375
1379.0,3.0,0.1,545.8,242.86,7223.169078847762
3004.0,0.0,0.13,544.2,5000.0,24360.2974779708
2681.0,3.0,0.08,463.6,10000.0,500.0
3539.0,3.0,0.61,528.2,934.38,2734.194170408262
2101.0,1.0,0.34,567.8,5000.0,11805.215471512374
2158.0,2.0,0.9,567.2,5000.0,25563.880471757904
2483.0,5.0,0.09,590.4,956.85,500.0
4117.0,3.0,0.36,589.4,655.49,14260.15220658947
2233.0,1.0,0.62,798.0,10000.0,24270.20863280798
2023.0,4.0,0.79,472.6,5000.0,18179.788622728905
1659.0,3.0,0.25,361.0,10000.0,500.0
2654.0,2.0,0.74,523.4,5000.0,14529.58256709109
3047.0,3.0,0.87,688.0,5000.0,500.0
3158.0,2.0,0.02,612.4,5000.0,12643.73128427776
2938.0,3.0,0.3,310.0,5000.0,500.0
1766.0,0.0,0.02,585.4,5000.0,6065.297556901488
3749.0,3.0,0.07,766.0,10000.0,13951.858356926174
547.0,3.0,0.28,499.0,5000.0,500.0
3959.0,3.0,0.4,307.0,5000.0,500.0
500.0,3.0,0.91,468.2,5000.0,6453.088426604251
1564.0,3.0,0.08,484.6,77.94,500.0
1968.0,3.0,0.45,848.0,5000.0,20458.78976194352
500.0,3.0,0.01,623.0,5000.0,500.0
2227.0,4.0,0.33,739.0,5000.0,500.0
1924.0,3.0,0.31,438.0,5000.0,572.6014218360648
2242.0,1.0,0.82,400.0,5000.0,7405.375956687081
4453.0,4.0,0.55,589.6,5000.0,38007.01891969257
1468.0,0.0,0.84,532.2,707.06,500.0
3446.0,3.0,0.02,541.0,737.62,16818.085738883787
2944.0,3.0,0.74,542.0,5000.0,37730.70918653798
1823.0,3.0,0.97,718.0,10000.0,7141.560194438305
3696.0,3.0,0.2,494.4,10000.0,500.0
1210.0,1.0,0.81,487.0,5000.0,500.0
1905.0,5.0,0.63,706.0,5000.0,500.0
1992.0,0.0,0.46,560.4,5000.0,22308.466135450788
500.0,3.0,0.86,731.6,-21.11,22685.935591868398
500.0,3.0,0.74,595.4,5000.0,500.0
1757.0,3.0,0.3,533.0,5000.0,22520.546472419283
2333.0,3.0,0.86,624.0,5000.0,7235.631567374976
3780.0,3.0,0.88,711.0,5000.0,16585.611169729742
2804.0,1.0,0.02,695.4,5000.0,18828.598529215637
2079.0,3.0,0.19,383.0,5000.0,500.0
1190.0,3.0,0.14,666.0,10000.0,500.0
4142.0,3.0,0.46,602.2,5000.0,16669.83357559903
500.0,1.0,0.65,427.0,10000.0,20029.040757701445
1208.0,5.0,0.75,409.0,5000.0,500.0
2941.0,3.0,0.66,596.6,10000.0,500.0
1346.0,2.0,0.66,453.0,5000.0,4672.653006666625
3354.0,5.0,0.66,504.0,5000.0,12341.673524452784
2192.0,3.0,0.56,314.0,5000.0,13391.233834727203
2179.0,4.0,0.6,557.0,1038.54,16307.7229371125
4073.0,3.0,0.7,400.0,5000.0,17566.40177951013
2844.0,3.0,0.6,785.0,10000.0,500.0
2889.0,0.0,0.78,731.0,935.59,500.0
500.0,1.0,1.0,595.4,10000.0,500.0
2842.0,3.0,0.98,591.0,5000.0,9181.44378036272
1060.0,3.0,0.35,638.6,10000.0,500.0
1486.0,3.0,0.75,360.0,1109.41,1662.924026364064
2447.0,3.0,0.36,694.8,5000.0,30428.823240327943
4139.0,3.0,0.66,452.0,10000.0,500.0
2603.0,2.0,0.52,749.0,5000.0,500.0
500.0,4.0,0.78,595.4,5000.0,500.0
1617.0,3.0,0.97,527.0,10000.0,500.0
2543.0,3.0,0.41,598.0,10000.0,500.0
3094.0,2.0,0.89,788.0,545.51,500.0
1030.0,3.0,0.17,473.0,768.66,500.0
2201.0,2.0,0.11,713.0,10000.0,500.0
1967.0,3.0,0.08,711.0,5000.0,500.0
1951.0,4.0,0.44,796.0,10000.0,500.0
1280.0,4.0,0.82,489.0,10000.0,1884.297526809592
3763.0,4.0,0.78,329.0,651.61,14522.126515169555
1625.0,2.0,0.22,472.8,10000.0,500.0
2132.0,1.0,0.5,788.0,5000.0,500.0
1030.0,2.0,0.88,637.2,5000.0,6207.133077697636
500.0,5.0,0.13,303.0,5000.0,29528.875266421812
3751.0,3.0,0.87,664.8,467.0,8345.861845006157
4011.0,1.0,0.1,777.0,10000.0,16897.175791866368
2102.0,3.0,0.17,306.0,10000.0,500.0
2916.0,0.0,0.27,555.4,835.79,4983.121205473664
1543.0,1.0,0.24,706.0,813.21,500.0
1962.0,3.0,0.27,656.0,10000.0,500.0
3263.0,4.0,0.63,546.2,10000.0,15637.902593210303
500.0,1.0,0.35,595.4,646.14,500.0
1945.0,3.0,0.58,578.8,10000.0,500.0
4821.0,3.0,0.86,443.0,5000.0,15883.12984218057
3771.0,3.0,0.54,527.0,841.13,500.0
3697.0,0.0,0.54,528.2,5000.0,31123.972598378
2848.0,3.0,0.56,470.0,5000.0,500.0
831.0,3.0,0.62,609.0,5000.0,25851.66011135109
1742.0,5.0,0.35,539.0,10000.0,21033.4467332044
2155.0,1.0,0.23,485.0,10000.0,500.0
2534.0,4.0,0.95,711.0,5000.0,11649.068381015972
